timestamp,equipment_id,equipment_name,equipment_type,temperature,vibration,usage_hours,efficiency,maintenance_event,failure_indicator,failure_type,hour,day_of_week,month,is_weekend,health_score,risk_level,maintenance_recommendation
2026-02-09 08:56:19.348170,GEN-004,Generator - Backup,Generator,68.1,0.747,977.3,63.2,0,0.0,,8,0,2,0,71.1,Medium,Monitor closely
2026-02-09 09:56:19.348170,GEN-004,Generator - Backup,Generator,73.5,0.0,977.7,63.0,0,0.0,,9,0,2,0,87.7,Low,Normal operation
2026-02-09 10:56:19.348170,GEN-004,Generator - Backup,Generator,68.7,0.455,978.0,63.4,0,0.0,,10,0,2,0,77.7,Medium,Monitor closely
2026-02-09 11:56:19.348170,GEN-004,Generator - Backup,Generator,65.2,0.26,978.3,63.1,0,0.0,,11,0,2,0,81.9,Low,Normal operation
2026-02-09 12:56:19.348170,GEN-004,Generator - Backup,Generator,77.8,0.144,978.7,62.5,0,0.0,,12,0,2,0,84.3,Low,Normal operation
2026-02-09 13:56:19.348170,GEN-004,Generator - Backup,Generator,88.9,0.344,979.0,64.1,0,0.0,,13,0,2,0,74.7,Medium,Monitor closely
2026-02-09 14:56:19.348170,GEN-004,Generator - Backup,Generator,75.8,0.045,979.3,63.2,0,0.0,,14,0,2,0,86.7,Low,Normal operation
2026-02-09 15:56:19.348170,GEN-004,Generator - Backup,Generator,68.8,0.0,979.7,63.7,0,0.0,,15,0,2,0,87.9,Low,Normal operation
2026-02-09 16:56:19.348170,GEN-004,Generator - Backup,Generator,81.3,0.516,980.0,63.3,0,0.0,,16,0,2,0,75.5,Medium,Monitor closely
2026-02-09 17:56:19.348170,GEN-004,Generator - Backup,Generator,88.5,0.048,980.3,62.4,0,0.0,,17,0,2,0,81.0,Low,Normal operation
2026-02-09 18:56:19.348170,GEN-004,Generator - Backup,Generator,74.6,0.462,980.7,62.9,0,0.0,,18,0,2,0,77.4,Medium,Monitor closely
2026-02-09 19:56:19.348170,GEN-004,Generator - Backup,Generator,84.3,0.0,981.0,63.1,0,0.0,,19,0,2,0,85.0,Low,Normal operation
2026-02-09 20:56:19.348170,GEN-004,Generator - Backup,Generator,89.7,0.021,981.3,62.3,0,0.0,,20,0,2,0,80.8,Low,Normal operation
2026-02-09 21:56:19.348170,GEN-004,Generator - Backup,Generator,85.2,0.446,981.7,63.1,0,0.0,,21,0,2,0,74.5,Medium,Monitor closely
2026-02-09 22:56:19.348170,GEN-004,Generator - Backup,Generator,87.4,0.633,982.0,62.3,0,0.0,,22,0,2,0,68.7,Medium,Monitor closely
2026-02-09 23:56:19.348170,GEN-004,Generator - Backup,Generator,94.6,0.144,982.3,62.7,0,0.0,,23,0,2,0,75.1,Medium,Monitor closely
2026-02-10 00:56:19.348170,GEN-004,Generator - Backup,Generator,81.5,0.323,982.7,62.9,0,0.0,,0,1,2,0,79.5,Medium,Monitor closely
2026-02-10 01:56:19.348170,GEN-004,Generator - Backup,Generator,59.7,0.0,983.0,63.5,0,0.0,,1,1,2,0,87.8,Low,Normal operation
2026-02-10 02:56:19.348170,GEN-004,Generator - Backup,Generator,83.2,0.218,983.3,62.4,0,0.0,,2,1,2,0,80.6,Low,Normal operation
2026-02-10 03:56:19.348170,GEN-004,Generator - Backup,Generator,85.8,0.06,983.7,62.2,0,0.0,,3,1,2,0,82.4,Low,Normal operation
2026-02-10 04:56:19.348170,GEN-004,Generator - Backup,Generator,79.3,0.503,984.0,62.7,0,0.0,,4,1,2,0,76.4,Medium,Monitor closely
2026-02-10 05:56:19.348170,GEN-004,Generator - Backup,Generator,82.6,0.246,984.3,62.3,0,0.0,,5,1,2,0,80.3,Low,Normal operation
2026-02-10 06:56:19.348170,GEN-004,Generator - Backup,Generator,76.5,0.355,984.7,62.3,0,0.0,,6,1,2,0,79.5,Medium,Monitor closely
2026-02-10 07:56:19.348170,GEN-004,Generator - Backup,Generator,65.3,0.106,985.0,62.4,0,0.0,,7,1,2,0,85.1,Low,Normal operation
2026-02-10 08:56:19.348170,GEN-004,Generator - Backup,Generator,96.3,0.331,985.3,62.9,0,0.0,,8,1,2,0,69.9,Medium,Monitor closely
2026-02-10 09:56:19.348170,GEN-004,Generator - Backup,Generator,78.6,0.38,985.7,63.2,0,0.0,,9,1,2,0,79.3,Medium,Monitor closely
2026-02-10 10:56:19.348170,GEN-004,Generator - Backup,Generator,80.1,0.485,986.0,63.0,0,0.0,,10,1,2,0,76.8,Medium,Monitor closely
2026-02-10 11:56:19.348170,GEN-004,Generator - Backup,Generator,77.5,0.384,986.3,63.1,0,0.0,,11,1,2,0,79.2,Medium,Monitor closely
2026-02-10 12:56:19.348170,GEN-004,Generator - Backup,Generator,80.5,0.547,986.7,61.6,0,0.0,,12,1,2,0,74.7,Medium,Monitor closely
2026-02-10 13:56:19.348170,GEN-004,Generator - Backup,Generator,76.7,0.457,987.0,63.5,0,0.0,,13,1,2,0,77.7,Medium,Monitor closely
2026-02-10 14:56:19.348170,GEN-004,Generator - Backup,Generator,82.6,0.469,987.3,61.9,0,0.0,,14,1,2,0,75.2,Medium,Monitor closely
2026-02-10 15:56:19.348170,GEN-004,Generator - Backup,Generator,93.1,0.073,987.7,61.6,0,0.0,,15,1,2,0,77.3,Medium,Monitor closely
2026-02-10 16:56:19.348170,GEN-004,Generator - Backup,Generator,85.0,0.305,988.0,62.3,0,0.0,,16,1,2,0,77.5,Medium,Monitor closely
2026-02-10 17:56:19.348170,GEN-004,Generator - Backup,Generator,72.2,0.219,988.3,63.2,0,0.0,,17,1,2,0,82.9,Low,Normal operation
2026-02-10 18:56:19.348170,GEN-004,Generator - Backup,Generator,74.5,0.25,988.7,62.9,0,0.0,,18,1,2,0,82.1,Low,Normal operation
2026-02-10 19:56:19.348170,GEN-004,Generator - Backup,Generator,77.5,0.197,989.0,62.2,0,0.0,,19,1,2,0,83.0,Low,Normal operation
2026-02-10 20:56:19.348170,GEN-004,Generator - Backup,Generator,80.7,0.161,989.3,62.3,0,0.0,,20,1,2,0,83.4,Low,Normal operation
2026-02-10 21:56:19.348170,GEN-004,Generator - Backup,Generator,94.8,0.525,989.7,62.2,0,0.0,,21,1,2,0,66.3,Medium,Monitor closely
2026-02-10 22:56:19.348170,GEN-004,Generator - Backup,Generator,68.3,0.453,990.0,62.9,0,0.0,,22,1,2,0,77.6,Medium,Monitor closely
2026-02-10 23:56:19.348170,GEN-004,Generator - Backup,Generator,92.0,0.642,990.3,62.9,0,0.0,,23,1,2,0,65.7,Medium,Monitor closely
2026-02-11 00:56:19.348170,GEN-004,Generator - Backup,Generator,90.4,0.407,990.7,61.5,0,0.0,,0,2,2,0,71.5,Medium,Monitor closely
2026-02-11 01:56:19.348170,GEN-004,Generator - Backup,Generator,84.8,0.0,991.0,62.2,0,0.0,,1,2,2,0,84.4,Low,Normal operation
2026-02-11 02:56:19.348170,GEN-004,Generator - Backup,Generator,70.8,0.221,991.3,63.4,0,0.0,,2,2,2,0,82.9,Low,Normal operation
2026-02-11 03:56:19.348170,GEN-004,Generator - Backup,Generator,87.9,0.356,991.7,62.7,0,0.0,,3,2,2,0,74.6,Medium,Monitor closely
2026-02-11 04:56:19.348170,GEN-004,Generator - Backup,Generator,69.9,0.549,992.0,61.4,0,0.0,,4,2,2,0,74.9,Medium,Monitor closely
2026-02-11 05:56:19.348170,GEN-004,Generator - Backup,Generator,69.2,0.478,992.3,61.9,0,0.0,,5,2,2,0,76.7,Medium,Monitor closely
2026-02-11 06:56:19.348170,GEN-004,Generator - Backup,Generator,81.7,0.0,992.7,62.4,0,0.0,,6,2,2,0,86.4,Low,Normal operation
2026-02-11 07:56:19.348170,GEN-004,Generator - Backup,Generator,93.4,0.367,993.0,62.4,0,0.0,,7,2,2,0,70.8,Medium,Monitor closely
2026-02-11 08:56:19.348170,GEN-004,Generator - Backup,Generator,77.3,0.243,993.3,63.0,0,0.0,,8,2,2,0,82.3,Low,Normal operation
2026-02-11 09:56:19.348170,GEN-004,Generator - Backup,Generator,80.5,0.314,993.7,62.6,0,0.0,,9,2,2,0,80.2,Low,Normal operation
2026-02-11 10:56:19.348170,GEN-004,Generator - Backup,Generator,85.2,0.497,994.0,62.8,0,0.0,,10,2,2,0,73.3,Medium,Monitor closely
2026-02-11 11:56:19.348170,GEN-004,Generator - Backup,Generator,78.7,0.182,994.3,62.7,0,0.0,,11,2,2,0,83.5,Low,Normal operation
2026-02-11 12:56:19.348170,GEN-004,Generator - Backup,Generator,72.6,0.0,994.7,62.8,0,0.0,,12,2,2,0,87.6,Low,Normal operation
2026-02-11 13:56:19.348170,GEN-004,Generator - Backup,Generator,63.6,0.253,995.0,62.1,0,0.0,,13,2,2,0,81.7,Low,Normal operation
2026-02-11 14:56:19.348170,GEN-004,Generator - Backup,Generator,90.4,0.451,995.3,61.8,0,0.0,,14,2,2,0,70.6,Medium,Monitor closely
2026-02-11 15:56:19.348170,GEN-004,Generator - Backup,Generator,80.2,0.085,995.7,61.9,0,0.0,,15,2,2,0,85.3,Low,Normal operation
2026-02-11 16:56:19.348170,GEN-004,Generator - Backup,Generator,79.2,0.128,996.0,62.4,0,0.0,,16,2,2,0,84.6,Low,Normal operation
2026-02-11 17:56:19.348170,GEN-004,Generator - Backup,Generator,78.1,0.281,996.3,62.5,0,0.0,,17,2,2,0,81.3,Low,Normal operation
2026-02-11 18:56:19.348170,GEN-004,Generator - Backup,Generator,86.6,0.259,996.7,62.6,0,0.0,,18,2,2,0,77.6,Medium,Monitor closely
2026-02-11 19:56:19.348170,GEN-004,Generator - Backup,Generator,79.0,0.0,997.0,62.4,0,0.0,,19,2,2,0,87.5,Low,Normal operation
2026-02-11 20:56:19.348170,GEN-004,Generator - Backup,Generator,88.3,0.0,997.3,61.3,0,0.0,,20,2,2,0,81.8,Low,Normal operation
2026-02-11 21:56:19.348170,GEN-004,Generator - Backup,Generator,80.6,0.446,997.7,62.3,0,0.0,,21,2,2,0,77.1,Medium,Monitor closely
2026-02-11 22:56:19.348170,GEN-004,Generator - Backup,Generator,87.0,0.736,998.0,61.9,0,0.0,,22,2,2,0,66.5,Medium,Monitor closely
2026-02-11 23:56:19.348170,GEN-004,Generator - Backup,Generator,79.5,0.733,998.3,62.7,0,0.0,,23,2,2,0,71.3,Medium,Monitor closely
2026-02-12 00:56:19.348170,GEN-004,Generator - Backup,Generator,81.5,0.424,998.7,61.2,0,0.0,,0,3,2,0,76.7,Medium,Monitor closely
2026-02-12 01:56:19.348170,GEN-004,Generator - Backup,Generator,73.8,0.355,999.0,61.6,0,0.0,,1,3,2,0,79.3,Medium,Monitor closely
2026-02-12 02:56:19.348170,GEN-004,Generator - Backup,Generator,92.8,0.013,999.3,61.4,0,0.0,,2,3,2,0,78.7,Medium,Monitor closely
2026-02-12 03:56:19.348170,GEN-004,Generator - Backup,Generator,81.2,0.536,999.7,61.7,0,0.0,,3,3,2,0,74.6,Medium,Monitor closely
2026-02-12 04:56:19.348170,GEN-004,Generator - Backup,Generator,79.5,0.432,1000.0,62.6,0,0.0,,4,3,2,0,77.9,Medium,Monitor closely
2026-02-12 05:56:19.348170,GEN-004,Generator - Backup,Generator,77.5,0.0,1000.3,62.1,0,0.0,,5,3,2,0,87.4,Low,Normal operation
2026-02-12 06:56:19.348170,GEN-004,Generator - Backup,Generator,83.2,0.086,1000.7,61.3,0,0.0,,6,3,2,0,83.2,Low,Normal operation
2026-02-12 07:56:19.348170,GEN-004,Generator - Backup,Generator,65.2,0.696,1001.0,62.2,0,0.0,,7,3,2,0,71.9,Medium,Monitor closely
2026-02-12 08:56:19.348170,GEN-004,Generator - Backup,Generator,82.8,0.208,1001.3,62.0,0,0.0,,8,3,2,0,80.9,Low,Normal operation
2026-02-12 09:56:19.348170,GEN-004,Generator - Backup,Generator,89.2,0.403,1001.7,62.1,0,0.0,,9,3,2,0,72.6,Medium,Monitor closely
2026-02-12 10:56:19.348170,GEN-004,Generator - Backup,Generator,75.5,0.071,1002.0,61.1,0,0.0,,10,3,2,0,85.5,Low,Normal operation
2026-02-12 11:56:19.348170,GEN-004,Generator - Backup,Generator,80.3,0.283,1002.3,61.8,0,0.0,,11,3,2,0,80.8,Low,Normal operation
2026-02-12 12:56:19.348170,GEN-004,Generator - Backup,Generator,75.1,0.161,1002.7,62.0,0,0.0,,12,3,2,0,83.8,Low,Normal operation
2026-02-12 13:56:19.348170,GEN-004,Generator - Backup,Generator,80.8,0.0,1003.0,61.0,0,0.0,,13,3,2,0,86.5,Low,Normal operation
2026-02-12 14:56:19.348170,GEN-004,Generator - Backup,Generator,97.4,0.511,1003.3,60.9,0,0.0,,14,3,2,0,64.6,Medium,Monitor closely
2026-02-12 15:56:19.348170,GEN-004,Generator - Backup,Generator,70.1,0.371,1003.7,62.8,0,0.0,,15,3,2,0,79.4,Medium,Monitor closely
2026-02-12 16:56:19.348170,GEN-004,Generator - Backup,Generator,98.8,0.246,1004.0,61.5,0,0.0,,16,3,2,0,69.8,Medium,Monitor closely
2026-02-12 17:56:19.348170,GEN-004,Generator - Backup,Generator,112.8,0.064,1004.3,62.4,0,0.0,,17,3,2,0,65.2,Medium,Monitor closely
2026-02-12 18:56:19.348170,GEN-004,Generator - Backup,Generator,89.1,0.053,1004.7,62.7,0,0.0,,18,3,2,0,80.6,Low,Normal operation
2026-02-12 19:56:19.348170,GEN-004,Generator - Backup,Generator,74.6,0.142,1005.0,60.9,0,0.0,,19,3,2,0,83.8,Low,Normal operation
2026-02-12 20:56:19.348170,GEN-004,Generator - Backup,Generator,68.5,0.069,1005.3,61.9,0,0.0,,20,3,2,0,85.8,Low,Normal operation
2026-02-12 21:56:19.348170,GEN-004,Generator - Backup,Generator,60.8,0.215,1005.7,62.8,0,0.0,,21,3,2,0,82.8,Low,Normal operation
2026-02-12 22:56:19.348170,GEN-004,Generator - Backup,Generator,88.8,0.0,1006.0,61.6,0,0.0,,22,3,2,0,81.6,Low,Normal operation
2026-02-12 23:56:19.348170,GEN-004,Generator - Backup,Generator,82.6,0.201,1006.3,61.9,0,0.0,,23,3,2,0,81.2,Low,Normal operation
2026-02-13 00:56:19.348170,GEN-004,Generator - Backup,Generator,83.1,0.344,1006.7,61.5,0,0.0,,0,4,2,0,77.6,Medium,Monitor closely
2026-02-13 01:56:19.348170,GEN-004,Generator - Backup,Generator,90.7,0.299,1007.0,61.2,0,0.0,,1,4,2,0,73.6,Medium,Monitor closely
2026-02-13 02:56:19.348170,GEN-004,Generator - Backup,Generator,70.1,0.149,1007.3,62.1,0,0.0,,2,4,2,0,84.1,Low,Normal operation
2026-02-13 03:56:19.348170,GEN-004,Generator - Backup,Generator,81.1,0.283,1007.7,61.8,0,0.0,,3,4,2,0,80.3,Low,Normal operation
2026-02-13 04:56:19.348170,GEN-004,Generator - Backup,Generator,80.5,0.576,1008.0,61.1,0,0.0,,4,4,2,0,73.9,Medium,Monitor closely
2026-02-13 05:56:19.348170,GEN-004,Generator - Backup,Generator,77.0,0.301,1008.3,61.6,0,0.0,,5,4,2,0,80.5,Low,Normal operation
2026-02-13 06:56:19.348170,GEN-004,Generator - Backup,Generator,63.2,0.268,1008.7,61.4,0,0.0,,6,4,2,0,81.2,Low,Normal operation
2026-02-13 07:56:19.348170,GEN-004,Generator - Backup,Generator,72.6,0.346,1009.0,61.2,0,0.0,,7,4,2,0,79.4,Medium,Monitor closely
2026-02-13 08:56:19.348170,GEN-004,Generator - Backup,Generator,76.1,0.0,1009.3,61.6,0,0.0,,8,4,2,0,87.2,Low,Normal operation
2026-02-13 09:56:19.348170,GEN-004,Generator - Backup,Generator,69.3,0.536,1009.7,61.8,0,0.0,,9,4,2,0,75.4,Medium,Monitor closely
2026-02-13 10:56:19.348170,GEN-004,Generator - Backup,Generator,87.4,0.363,1010.0,61.4,0,0.0,,10,4,2,0,74.4,Medium,Monitor closely
2026-02-13 11:56:19.348170,GEN-004,Generator - Backup,Generator,80.7,0.259,1010.3,60.8,0,0.0,,11,4,2,0,80.7,Low,Normal operation
2026-02-13 12:56:19.348170,GEN-004,Generator - Backup,Generator,80.2,0.0,1010.7,61.3,0,0.0,,12,4,2,0,87.0,Low,Normal operation
2026-02-13 13:56:19.348170,GEN-004,Generator - Backup,Generator,78.5,0.368,1011.0,61.7,0,0.0,,13,4,2,0,79.1,Medium,Monitor closely
2026-02-13 14:56:19.348170,GEN-004,Generator - Backup,Generator,76.9,0.491,1011.3,61.5,0,0.0,,14,4,2,0,76.3,Medium,Monitor closely
2026-02-13 15:56:19.348170,GEN-004,Generator - Backup,Generator,67.9,0.637,1011.7,61.6,0,0.0,,15,4,2,0,73.0,Medium,Monitor closely
2026-02-13 16:56:19.348170,GEN-004,Generator - Backup,Generator,69.4,0.162,1012.0,61.7,0,0.0,,16,4,2,0,83.6,Low,Normal operation
2026-02-13 17:56:19.348170,GEN-004,Generator - Backup,Generator,66.0,0.428,1012.3,61.1,0,0.0,,17,4,2,0,77.5,Medium,Monitor closely
2026-02-13 18:56:19.348170,GEN-004,Generator - Backup,Generator,73.2,0.534,1012.7,61.5,0,0.0,,18,4,2,0,75.3,Medium,Monitor closely
2026-02-13 19:56:19.348170,GEN-004,Generator - Backup,Generator,83.7,0.263,1013.0,61.4,0,0.0,,19,4,2,0,78.9,Medium,Monitor closely
2026-02-13 20:56:19.348170,GEN-004,Generator - Backup,Generator,105.2,0.433,1013.3,61.6,0,0.0,,20,4,2,0,61.6,Medium,Monitor closely
2026-02-13 21:56:19.348170,GEN-004,Generator - Backup,Generator,77.5,0.112,1013.7,61.0,0,0.0,,21,4,2,0,84.5,Low,Normal operation
2026-02-13 22:56:19.348170,GEN-004,Generator - Backup,Generator,78.5,0.345,1014.0,61.2,0,0.0,,22,4,2,0,79.4,Medium,Monitor closely
2026-02-13 23:56:19.348170,GEN-004,Generator - Backup,Generator,83.3,0.318,1014.3,61.6,0,0.0,,23,4,2,0,78.0,Medium,Monitor closely
2026-02-14 00:56:19.348170,GEN-004,Generator - Backup,Generator,71.1,0.0,1014.7,61.4,0,0.0,,0,5,2,1,87.1,Low,Normal operation
2026-02-14 01:56:19.348170,GEN-004,Generator - Backup,Generator,60.2,0.145,1015.0,61.1,0,0.0,,1,5,2,1,83.8,Low,Normal operation
2026-02-14 02:56:19.348170,GEN-004,Generator - Backup,Generator,67.2,0.225,1015.3,61.5,0,0.0,,2,5,2,1,82.2,Low,Normal operation
2026-02-14 03:56:19.348170,GEN-004,Generator - Backup,Generator,68.2,0.298,1015.7,60.3,0,0.0,,3,5,2,1,80.1,Low,Normal operation
2026-02-14 04:56:19.348170,GEN-004,Generator - Backup,Generator,63.2,0.001,1016.0,60.8,0,0.0,,4,5,2,1,86.9,Low,Normal operation
2026-02-14 05:56:19.348170,GEN-004,Generator - Backup,Generator,82.0,0.636,1016.3,60.3,0,0.0,,5,5,2,1,71.4,Medium,Monitor closely
2026-02-14 06:56:19.348170,GEN-004,Generator - Backup,Generator,78.2,0.069,1016.7,60.3,0,0.0,,6,5,2,1,85.2,Low,Normal operation
2026-02-14 07:56:19.348170,GEN-004,Generator - Backup,Generator,89.0,0.228,1017.0,61.5,0,0.0,,7,5,2,1,76.4,Medium,Monitor closely
2026-02-14 08:56:19.348170,GEN-004,Generator - Backup,Generator,68.2,0.594,1017.3,60.6,0,0.0,,8,5,2,1,73.7,Medium,Monitor closely
2026-02-14 09:56:19.348170,GEN-004,Generator - Backup,Generator,79.8,0.411,1017.7,61.5,0,0.0,,9,5,2,1,78.0,Medium,Monitor closely
2026-02-14 10:56:19.348170,GEN-004,Generator - Backup,Generator,75.3,0.413,1018.0,61.2,0,0.0,,10,5,2,1,77.9,Medium,Monitor closely
2026-02-14 11:56:19.348170,GEN-004,Generator - Backup,Generator,69.1,0.0,1018.3,61.1,0,0.0,,11,5,2,1,87.0,Low,Normal operation
2026-02-14 12:56:19.348170,GEN-004,Generator - Backup,Generator,62.4,0.419,1018.7,60.5,0,0.0,,12,5,2,1,77.5,Medium,Monitor closely
2026-02-14 13:56:19.348170,GEN-004,Generator - Backup,Generator,62.0,0.125,1019.0,60.4,0,0.0,,13,5,2,1,84.0,Low,Normal operation
2026-02-14 14:56:19.348170,GEN-004,Generator - Backup,Generator,68.7,0.503,1019.3,60.4,0,0.0,,14,5,2,1,75.6,Medium,Monitor closely
2026-02-14 15:56:19.348170,GEN-004,Generator - Backup,Generator,67.1,0.308,1019.7,60.8,0,0.0,,15,5,2,1,80.1,Low,Normal operation
2026-02-14 16:56:19.348170,GEN-004,Generator - Backup,Generator,77.7,0.46,1020.0,61.1,0,0.0,,16,5,2,1,76.8,Medium,Monitor closely
2026-02-14 17:56:19.348170,GEN-004,Generator - Backup,Generator,74.4,0.106,1020.3,60.9,0,0.0,,17,5,2,1,84.6,Low,Normal operation
2026-02-14 18:56:19.348170,GEN-004,Generator - Backup,Generator,64.1,0.528,1020.7,60.2,0,0.0,,18,5,2,1,75.0,Medium,Monitor closely
2026-02-14 19:56:19.348170,GEN-004,Generator - Backup,Generator,98.8,0.19,1021.0,60.4,0,0.0,,19,5,2,1,70.6,Medium,Monitor closely
2026-02-14 20:56:19.348170,GEN-004,Generator - Backup,Generator,95.4,0.164,1021.3,61.0,0,0.0,,20,5,2,1,73.6,Medium,Monitor closely
2026-02-14 21:56:19.348170,GEN-004,Generator - Backup,Generator,70.6,0.035,1021.7,61.3,0,0.0,,21,5,2,1,86.3,Low,Normal operation
2026-02-14 22:56:19.348170,GEN-004,Generator - Backup,Generator,87.0,0.139,1022.0,60.8,0,0.0,,22,5,2,1,79.4,Medium,Monitor closely
2026-02-14 23:56:19.348170,GEN-004,Generator - Backup,Generator,87.2,0.166,1022.3,60.2,0,0.0,,23,5,2,1,78.5,Medium,Monitor closely
2026-02-15 00:56:19.348170,GEN-004,Generator - Backup,Generator,83.7,0.236,1022.7,60.4,0,0.0,,0,6,2,1,79.2,Medium,Monitor closely
2026-02-15 01:56:19.348170,GEN-004,Generator - Backup,Generator,86.2,0.033,1023.0,60.5,0,0.0,,1,6,2,1,82.2,Low,Normal operation
2026-02-15 02:56:19.348170,GEN-004,Generator - Backup,Generator,67.3,0.2,1023.3,59.7,0,0.0,,2,6,2,1,82.1,Low,Normal operation
2026-02-15 03:56:19.348170,GEN-004,Generator - Backup,Generator,65.8,0.213,1023.7,60.5,0,0.0,,3,6,2,1,82.1,Low,Normal operation
2026-02-15 04:56:19.348170,GEN-004,Generator - Backup,Generator,64.3,0.237,1024.0,61.3,0,0.0,,4,6,2,1,81.8,Low,Normal operation
2026-02-15 05:56:19.348170,GEN-004,Generator - Backup,Generator,79.8,0.0,1024.3,60.0,0,0.0,,5,6,2,1,86.7,Low,Normal operation
2026-02-15 06:56:19.348170,GEN-004,Generator - Backup,Generator,80.4,0.0,1024.7,60.3,0,0.0,,6,6,2,1,86.5,Low,Normal operation
2026-02-15 07:56:19.348170,GEN-004,Generator - Backup,Generator,62.7,0.177,1025.0,60.4,0,0.0,,7,6,2,1,82.9,Low,Normal operation
2026-02-15 08:56:19.348170,GEN-004,Generator - Backup,Generator,97.8,0.163,1025.3,60.5,0,0.0,,8,6,2,1,71.9,Medium,Monitor closely
2026-02-15 09:56:19.348170,GEN-004,Generator - Backup,Generator,63.4,0.642,1025.7,60.2,0,0.0,,9,6,2,1,72.5,Medium,Monitor closely
2026-02-15 10:56:19.348170,GEN-004,Generator - Backup,Generator,71.5,0.36,1026.0,60.0,0,0.0,,10,6,2,1,78.7,Medium,Monitor closely
2026-02-15 11:56:19.348170,GEN-004,Generator - Backup,Generator,76.6,0.47,1026.3,60.6,0,0.0,,11,6,2,1,76.4,Medium,Monitor closely
2026-02-15 12:56:19.348170,GEN-004,Generator - Backup,Generator,65.1,0.32,1026.7,60.2,0,0.0,,12,6,2,1,79.6,Medium,Monitor closely
2026-02-15 13:56:19.348170,GEN-004,Generator - Backup,Generator,81.0,0.482,1027.0,60.0,0,0.0,,13,6,2,1,75.3,Medium,Monitor closely
2026-02-15 14:56:19.348170,GEN-004,Generator - Backup,Generator,62.3,0.45,1027.3,60.4,0,0.0,,14,6,2,1,76.8,Medium,Monitor closely
2026-02-15 15:56:19.348170,GEN-004,Generator - Backup,Generator,71.1,0.347,1027.7,60.2,0,0.0,,15,6,2,1,79.0,Medium,Monitor closely
2026-02-15 16:56:19.348170,GEN-004,Generator - Backup,Generator,85.1,0.0,1028.0,59.9,0,0.0,,16,6,2,1,83.4,Low,Normal operation
2026-02-15 17:56:19.348170,GEN-004,Generator - Backup,Generator,78.7,0.01,1028.3,60.0,0,0.0,,17,6,2,1,86.4,Low,Normal operation
2026-02-15 18:56:19.348170,GEN-004,Generator - Backup,Generator,87.4,0.194,1028.7,60.3,0,0.0,,18,6,2,1,77.8,Medium,Monitor closely
2026-02-15 19:56:19.348170,GEN-004,Generator - Backup,Generator,71.0,0.349,1029.0,60.2,0,0.0,,19,6,2,1,79.0,Medium,Monitor closely
2026-02-15 20:56:19.348170,GEN-004,Generator - Backup,Generator,77.7,0.258,1029.3,59.5,0,0.0,,20,6,2,1,80.8,Low,Normal operation
2026-02-15 21:56:19.348170,GEN-004,Generator - Backup,Generator,62.0,0.273,1029.7,60.9,0,0.0,,21,6,2,1,80.9,Low,Normal operation
2026-02-15 22:56:19.348170,GEN-004,Generator - Backup,Generator,84.0,0.346,1030.0,59.8,0,0.0,,22,6,2,1,76.4,Medium,Monitor closely
2026-02-15 23:56:19.348170,GEN-004,Generator - Backup,Generator,78.5,0.088,1030.3,60.0,0,0.0,,23,6,2,1,84.7,Low,Normal operation
2026-02-16 00:56:19.348170,GEN-004,Generator - Backup,Generator,77.7,0.241,1030.7,59.8,0,0.0,,0,0,2,0,81.2,Low,Normal operation
2026-02-16 01:56:19.348170,GEN-004,Generator - Backup,Generator,83.0,0.0,1031.0,59.7,0,0.0,,1,0,2,0,84.7,Low,Normal operation
2026-02-16 02:56:19.348170,GEN-004,Generator - Backup,Generator,81.8,0.101,1031.3,60.0,0,0.0,,2,0,2,0,83.3,Low,Normal operation
2026-02-16 03:56:19.348170,GEN-004,Generator - Backup,Generator,73.9,0.147,1031.7,59.9,0,0.0,,3,0,2,0,83.4,Low,Normal operation
2026-02-16 04:56:19.348170,GEN-004,Generator - Backup,Generator,76.6,0.305,1032.0,59.9,0,0.0,,4,0,2,0,79.9,Medium,Monitor closely
2026-02-16 05:56:19.348170,GEN-004,Generator - Backup,Generator,78.6,0.407,1032.3,59.8,0,0.0,,5,0,2,0,77.6,Medium,Monitor closely
2026-02-16 06:56:19.348170,GEN-004,Generator - Backup,Generator,89.2,0.0,1032.7,60.4,0,0.0,,6,0,2,0,81.0,Low,Normal operation
2026-02-16 07:56:19.348170,GEN-004,Generator - Backup,Generator,69.2,0.133,1033.0,59.5,0,0.0,,7,0,2,0,83.5,Low,Normal operation
2026-02-16 08:56:19.348170,GEN-004,Generator - Backup,Generator,78.5,0.682,1033.3,58.5,0,0.0,,8,0,2,0,71.0,Medium,Monitor closely
2026-02-16 09:56:19.348170,GEN-004,Generator - Backup,Generator,81.7,0.377,1033.7,60.2,0,0.0,,9,0,2,0,77.3,Medium,Monitor closely
2026-02-16 10:56:19.348170,GEN-004,Generator - Backup,Generator,64.8,0.214,1034.0,59.5,0,0.0,,10,0,2,0,81.7,Low,Normal operation
2026-02-16 11:56:19.348170,GEN-004,Generator - Backup,Generator,73.6,0.18,1034.3,60.1,0,0.0,,11,0,2,0,82.7,Low,Normal operation
2026-02-16 12:56:19.348170,GEN-004,Generator - Backup,Generator,78.6,0.232,1034.7,59.9,0,0.0,,12,0,2,0,81.5,Low,Normal operation
2026-02-16 13:56:19.348170,GEN-004,Generator - Backup,Generator,85.8,0.291,1035.0,60.0,0,0.0,,13,0,2,0,76.5,Medium,Monitor closely
